Commercial AO designator,CFN,CFN suffix,ATC AO designator,ATC flight id,Start of period of operation,End of period of operation,Days of operation,ICAO ADEP,EOBT,ICAO ADES,ETA,ICAO aircraft type,No-change indicator,Change-actions indicator,Call-sign format,Next CFN,
AY,520,,FIN,520,16APR11,16APR11,6,EFKU,0315,EFHK,0400,BE70,N,,,741,
AY,520,,FIN,520,18APR11,21APR11,14,EFKU,0315,EFHK,0400,BE90,N,,,867,
AY,520,,FIN,520,19APR11,19APR11,2,EFKU,0315,EFHK,0400,B319,N,,,131,
AY,520,,FIN,520,20APR11,20APR11,3,EFKU,0315,EFHK,0400,B319,N,,,671,
AY,520,,FIN,520,22APR11,22APR11,5,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,26APR11,26APR11,2,EFKU,0315,EFHK,0400,BE90,N,,,325,
AY,520,,FIN,520,27APR11,27APR11,3,EFKU,0315,EFHK,0400,BE90,N,,,509,
AY,520,,FIN,520,28APR11,05MAY11,4,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,29APR11,29APR11,5,EFKU,0315,EFHK,0400,BE70,N,,,651,
AY,520,,FIN,520,30APR11,28MAY11,6,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,02MAY11,06MAY11,135,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,03MAY11,03MAY11,2,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,09MAY11,09MAY11,1,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,10MAY11,10MAY11,2,EFKU,0315,EFHK,0400,BE90,N,,,633,
AY,520,,FIN,520,11MAY11,11MAY11,3,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,12MAY11,18MAY11,234,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,13MAY11,27MAY11,5,EFKU,0315,EFHK,0400,BE70,N,,,671,
AY,520,,FIN,520,16MAY11,16MAY11,1,EFKU,0315,EFHK,0400,BE90,N,,,853,
AY,520,,FIN,520,19MAY11,19MAY11,4,EFKU,0315,EFHK,0400,BE90,N,,,633,
AY,520,,FIN,520,23MAY11,30MAY11,1,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,24MAY11,14JUN11,2,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,25MAY11,25MAY11,3,EFKU,0315,EFHK,0400,BE90,N,,,765,
AY,520,,FIN,520,26MAY11,02JUN11,4,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,01JUN11,01JUN11,3,EFKU,0315,EFHK,0400,BE90,N,,,505,
AY,520,,FIN,520,03JUN11,04JUN11,56,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,06JUN11,15JUN11,13,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,09JUN11,09JUN11,4,EFKU,0315,EFHK,0400,BE90,N,,,853,
AY,520,,FIN,520,10JUN11,17JUN11,5,EFKU,0315,EFHK,0400,BE70,N,,,671,
AY,520,,FIN,520,11JUN11,18JUN11,6,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,16JUN11,16JUN11,4,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,01AUG11,08AUG11,1,EFKU,0315,EFHK,0400,BE90,N,,,505,
AY,520,,FIN,520,02AUG11,04AUG11,24,EFKU,0315,EFHK,0400,BE90,N,,,655,
AY,520,,FIN,520,03AUG11,03AUG11,3,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,05AUG11,26AUG11,5,EFKU,0315,EFHK,0400,BE70,N,,,671,
AY,520,,FIN,520,06AUG11,13AUG11,6,EFKU,0315,EFHK,0400,BE70,N,,,741,
AY,520,,FIN,520,09AUG11,11AUG11,234,EFKU,0315,EFHK,0400,BE90,N,,,505,
AY,520,,FIN,520,15AUG11,22AUG11,14,EFKU,0315,EFHK,0400,BE90,N,,,399,
AY,520,,FIN,520,16AUG11,23AUG11,2,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,17AUG11,24AUG11,3,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,20AUG11,27AUG11,6,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,25AUG11,25AUG11,4,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,29AUG11,05SEP11,13,EFKU,0315,EFHK,0400,BE90,N,,,867,
AY,520,,FIN,520,30AUG11,30AUG11,2,EFKU,0315,EFHK,0400,BE90,N,,,741,
AY,520,,FIN,520,01SEP11,06SEP11,24,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,02SEP11,10SEP11,56,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,07SEP11,07SEP11,3,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,08SEP11,14SEP11,34,EFKU,0315,EFHK,0400,BE90,N,,,741,
AY,520,,FIN,520,12SEP11,26SEP11,1,EFKU,0315,EFHK,0400,BE90,N,,,867,
AY,520,,FIN,520,13SEP11,22SEP11,245,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,17SEP11,17SEP11,6,EFKU,0315,EFHK,0400,BE70,N,,,741,
AY,520,,FIN,520,21SEP11,28SEP11,3,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,23SEP11,30SEP11,5,EFKU,0315,EFHK,0400,BE70,N,,,671,
AY,520,,FIN,520,24SEP11,29OCT11,6,EFKU,0315,EFHK,0400,BE70,N,,,867,
AY,520,,FIN,520,27SEP11,27SEP11,2,EFKU,0315,EFHK,0400,BE90,N,,,867,
AY,520,,FIN,520,29SEP11,11OCT11,1234,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,07OCT11,14OCT11,5,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,12OCT11,12OCT11,3,EFKU,0315,EFHK,0400,BE90,N,,,741,
AY,520,,FIN,520,13OCT11,20OCT11,4,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,17OCT11,17OCT11,1,EFKU,0315,EFHK,0400,BE90,N,,,853,
AY,520,,FIN,520,18OCT11,18OCT11,2,EFKU,0315,EFHK,0400,BE90,N,,,745,
AY,520,,FIN,520,19OCT11,19OCT11,3,EFKU,0315,EFHK,0400,BE90,N,,,803,
AY,520,,FIN,520,21OCT11,25OCT11,25,EFKU,0315,EFHK,0400,BE90,N,,,933,
AY,520,,FIN,520,24OCT11,24OCT11,1,EFKU,0315,EFHK,0400,BE90,N,,,557,
AY,520,,FIN,520,26OCT11,26OCT11,3,EFKU,0315,EFHK,0400,BE90,N,,,633,
AY,520,,FIN,520,27OCT11,27OCT11,4,EFKU,0315,EFHK,0400,BE90,N,,,741,
AY,520,,FIN,520,28OCT11,28OCT11,5,EFKU,0315,EFHK,0400,BE90,N,,,509,
AY,522,,FIN,522,28MAR11,28MAR11,1,EFKU,0430,EFHK,0520,BE90,N,,,725,
AY,522,,FIN,522,29MAR11,29MAR11,2,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,30MAR11,30MAR11,3,EFKU,0430,EFHK,0520,BE90,N,,,911,
AY,522,,FIN,522,31MAR11,07APR11,4,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,01APR11,01APR11,5,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,04APR11,11APR11,1,EFKU,0430,EFHK,0520,BE90,N,,,353,
AY,522,,FIN,522,05APR11,12APR11,2,EFKU,0430,EFHK,0520,B319,N,,,635,
AY,522,,FIN,522,06APR11,06APR11,3,EFKU,0430,EFHK,0520,BE90,N,,,325,
AY,522,,FIN,522,08APR11,08APR11,5,EFKU,0430,EFHK,0520,B319,N,,,771,
AY,522,,FIN,522,13APR11,13APR11,3,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,14APR11,14APR11,4,EFKU,0430,EFHK,0520,BE90,N,,,911,
AY,522,,FIN,522,15APR11,15APR11,5,EFKU,0430,EFHK,0520,B319,N,,,635,
AY,522,,FIN,522,18APR11,18APR11,1,EFKU,0430,EFHK,0520,B319,N,,,557,
AY,522,,FIN,522,19APR11,19APR11,2,EFKU,0430,EFHK,0520,BE90,N,,,505,
AY,522,,FIN,522,20APR11,20APR11,3,EFKU,0430,EFHK,0520,B319,N,,,131,
AY,522,,FIN,522,21APR11,21APR11,4,EFKU,0430,EFHK,0520,BE90,N,,,165,
AY,522,,FIN,522,27APR11,27APR11,3,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,28APR11,16MAY11,14,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,29APR11,29APR11,5,EFKU,0430,EFHK,0520,BE90,N,,,745,
AY,522,,FIN,522,03MAY11,03MAY11,2,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,04MAY11,18MAY11,3,EFKU,0430,EFHK,0520,BE90,N,,,911,
AY,522,,FIN,522,06MAY11,13MAY11,5,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,10MAY11,17MAY11,2,EFKU,0430,EFHK,0520,B319,N,,,635,
AY,522,,FIN,522,19MAY11,24MAY11,24,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,20MAY11,20MAY11,5,EFKU,0430,EFHK,0520,B319,N,,,911,
AY,522,,FIN,522,23MAY11,06JUN11,13,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,26MAY11,26MAY11,4,EFKU,0430,EFHK,0520,B319,N,,,635,
AY,522,,FIN,522,27MAY11,31MAY11,25,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,02JUN11,03JUN11,45,EFKU,0430,EFHK,0520,BE90,N,,,353,
AY,522,,FIN,522,07JUN11,14JUN11,2,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,08JUN11,15JUN11,3,EFKU,0430,EFHK,0520,BE90,N,,,505,
AY,522,,FIN,522,09JUN11,16JUN11,4,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,10JUN11,17JUN11,5,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,13JUN11,20JUN11,1,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,21JUN11,21JUN11,2,EFKU,0430,EFHK,0520,B319,N,,,681,
AY,522,,FIN,522,22JUN11,22JUN11,3,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,23JUN11,23JUN11,4,EFKU,0430,EFHK,0520,BE90,N,,,655,
AY,522,,FIN,522,24JUN11,24JUN11,5,EFKU,0430,EFHK,0520,BE90,N,,,353,
AY,522,,FIN,522,01AUG11,05AUG11,15,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,02AUG11,16AUG11,2,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,03AUG11,03AUG11,3,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,04AUG11,10AUG11,34,EFKU,0430,EFHK,0520,BE90,N,,,745,
AY,522,,FIN,522,08AUG11,08AUG11,1,EFKU,0430,EFHK,0520,BE90,N,,,557,
AY,522,,FIN,522,11AUG11,11AUG11,4,EFKU,0430,EFHK,0520,BE90,N,,,655,
AY,522,,FIN,522,12AUG11,26AUG11,5,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,15AUG11,22AUG11,1,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,17AUG11,24AUG11,3,EFKU,0430,EFHK,0520,BE90,N,,,505,
AY,522,,FIN,522,18AUG11,06OCT11,4,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,23AUG11,30AUG11,2,EFKU,0430,EFHK,0520,B319,N,,,681,
AY,522,,FIN,522,29AUG11,12SEP11,15,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,31AUG11,07SEP11,3,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,06SEP11,06SEP11,2,EFKU,0430,EFHK,0520,B320,N,,,681,
AY,522,,FIN,522,13SEP11,13SEP11,2,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,14SEP11,14SEP11,3,EFKU,0430,EFHK,0520,BE90,N,,,745,
AY,522,,FIN,522,16SEP11,16SEP11,5,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,19SEP11,30SEP11,15,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,20SEP11,20SEP11,2,EFKU,0430,EFHK,0520,B319,N,,,681,
AY,522,,FIN,522,21SEP11,21SEP11,3,EFKU,0430,EFHK,0520,BE90,N,,,633,
AY,522,,FIN,522,27SEP11,27SEP11,2,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,28SEP11,04OCT11,23,EFKU,0430,EFHK,0520,BE90,N,,,665,
AY,522,,FIN,522,03OCT11,17OCT11,13,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,522,,FIN,522,07OCT11,07OCT11,5,EFKU,0430,EFHK,0520,B319,N,,,165,
AY,522,,FIN,522,11OCT11,11OCT11,2,EFKU,0430,EFHK,0520,B319,N,,,635,
AY,522,,FIN,522,13OCT11,13OCT11,4,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,14OCT11,28OCT11,5,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,18OCT11,18OCT11,2,EFKU,0430,EFHK,0520,B319,N,,,399,
AY,522,,FIN,522,19OCT11,19OCT11,3,EFKU,0430,EFHK,0520,BE90,N,,,505,
AY,522,,FIN,522,20OCT11,20OCT11,4,EFKU,0430,EFHK,0520,BE90,N,,,721,
AY,522,,FIN,522,24OCT11,24OCT11,1,EFKU,0430,EFHK,0520,B319,N,,,753,
AY,522,,FIN,522,25OCT11,25OCT11,2,EFKU,0430,EFHK,0520,B319,N,,,665,
AY,522,,FIN,522,26OCT11,27OCT11,34,EFKU,0430,EFHK,0520,BE90,N,,,131,
AY,548,,FIN,548,28MAR11,28MAR11,1,EFKI,1740,EFOU,1810,BE70,N,,,,
AY,548,,FIN,548,28MAR11,28MAR11,1,EFOU,1830,EFHK,1930,BE70,N,,,329,
AY,548,,FIN,548,29MAR11,12APR11,2,EFKI,1740,EFOU,1810,BE90,N,,,,
AY,548,,FIN,548,29MAR11,12APR11,2,EFOU,1830,EFHK,1930,BE90,N,,,519,
AY,548,,FIN,548,04APR11,04APR11,1,EFKI,1740,EFOU,1810,BE70,N,,,,
AY,548,,FIN,548,04APR11,04APR11,1,EFOU,1830,EFHK,1930,BE70,N,,,981,
AY,548,,FIN,548,11APR11,11APR11,1,EFKI,1740,EFOU,1810,BE70,N,,,,
AY,548,,FIN,548,11APR11,11APR11,1,EFOU,1830,EFHK,1930,BE70,N,,,741,
AY,548,,FIN,548,18APR11,18APR11,1,EFKI,1740,EFOU,1810,BE90,N,,,,
AY,548,,FIN,548,18APR11,18APR11,1,EFOU,1830,EFHK,1930,BE90,N,,,933,
AY,548,,FIN,548,19APR11,19APR11,2,EFKI,1740,EFOU,1810,B320,N,,,,
AY,548,,FIN,548,19APR11,19APR11,2,EFOU,1830,EFHK,1930,B320,N,,,1477,
AY,548,,FIN,548,25APR11,26APR11,12,EFKI,1740,EFOU,1810,BE90,N,,,,
AY,548,,FIN,548,25APR11,26APR11,12,EFOU,1830,EFHK,1930,BE90,N,,,519,
AY,557,,FIN,557,18APR11,18APR11,1,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,18APR11,18APR11,1,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,18APR11,18APR11,1,EFKT,1035,EFHK,1205,B319,N,,,795,
AY,557,,FIN,557,19APR11,19APR11,2,EFHK,0740,EFIV,0910,B320,N,,,,
AY,557,,FIN,557,19APR11,19APR11,2,EFIV,0935,EFKT,1010,B320,N,,,,
AY,557,,FIN,557,19APR11,19APR11,2,EFKT,1035,EFHK,1205,B320,N,,,471,
AY,557,,FIN,557,02MAY11,06JUN11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,02MAY11,06JUN11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,02MAY11,06JUN11,1,EFKT,1035,EFHK,1205,BE90,N,,,489,
AY,557,,FIN,557,07MAY11,21MAY11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,07MAY11,21MAY11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,07MAY11,21MAY11,6,EFKT,1035,EFHK,1205,B319,N,,,379,
AY,557,,FIN,557,08MAY11,08MAY11,7,EFHK,0740,EFIV,0910,B320,N,,,,
AY,557,,FIN,557,08MAY11,08MAY11,7,EFIV,0935,EFKT,1010,B320,N,,,,
AY,557,,FIN,557,08MAY11,08MAY11,7,EFKT,1035,EFHK,1205,B320,N,,,795,
AY,557,,FIN,557,15MAY11,15MAY11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,15MAY11,15MAY11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,15MAY11,15MAY11,7,EFKT,1035,EFHK,1205,B319,N,,,367,
AY,557,,FIN,557,22MAY11,22MAY11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,22MAY11,22MAY11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,22MAY11,22MAY11,7,EFKT,1035,EFHK,1205,B319,N,,,439,
AY,557,,FIN,557,28MAY11,28MAY11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,28MAY11,28MAY11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,28MAY11,28MAY11,6,EFKT,1035,EFHK,1205,B319,N,,,795,
AY,557,,FIN,557,29MAY11,29MAY11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,29MAY11,29MAY11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,29MAY11,29MAY11,7,EFKT,1035,EFHK,1205,B319,N,,,807,
AY,557,,FIN,557,04JUN11,04JUN11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,04JUN11,04JUN11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,04JUN11,04JUN11,6,EFKT,1035,EFHK,1205,B319,N,,,429,
AY,557,,FIN,557,05JUN11,12JUN11,7,EFHK,0715,EFIV,0845,B319,N,,,,
AY,557,,FIN,557,05JUN11,12JUN11,7,EFIV,0910,EFKT,0945,B319,N,,,,
AY,557,,FIN,557,05JUN11,12JUN11,7,EFKT,1010,EFHK,1140,B319,N,,,439,
AY,557,,FIN,557,11JUN11,11JUN11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,11JUN11,11JUN11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,11JUN11,11JUN11,6,EFKT,1035,EFHK,1205,B319,N,,,795,
AY,557,,FIN,557,13JUN11,13JUN11,1,EFHK,0740,EFKT,0910,BE90,N,,,,
AY,557,,FIN,557,13JUN11,13JUN11,1,EFKT,0930,EFIV,1005,BE90,N,,,,
AY,557,,FIN,557,13JUN11,13JUN11,1,EFIV,1025,EFHK,1205,BE90,N,,,489,
AY,557,,FIN,557,18JUN11,18JUN11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,18JUN11,18JUN11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,18JUN11,18JUN11,6,EFKT,1035,EFHK,1205,B319,N,,,863,
AY,557,,FIN,557,19JUN11,19JUN11,7,EFHK,0715,EFKT,0845,B319,N,,,,
AY,557,,FIN,557,19JUN11,19JUN11,7,EFKT,0905,EFIV,0940,B319,N,,,,
AY,557,,FIN,557,19JUN11,19JUN11,7,EFIV,1000,EFHK,1140,B319,N,,,439,
AY,557,,FIN,557,20JUN11,20JUN11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,20JUN11,20JUN11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,20JUN11,20JUN11,1,EFKT,1035,EFHK,1205,BE90,N,,,325,
AY,557,,FIN,557,27JUN11,27JUN11,1,EFHK,0740,EFKT,0910,BE90,N,,,,
AY,557,,FIN,557,27JUN11,27JUN11,1,EFKT,0935,EFIV,1010,BE90,N,,,,
AY,557,,FIN,557,27JUN11,27JUN11,1,EFIV,1035,EFHK,1205,BE90,N,,,471,
AY,557,,FIN,557,03JUL11,03JUL11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,03JUL11,03JUL11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,03JUL11,03JUL11,7,EFKT,1035,EFHK,1205,B319,N,,,165,
AY,557,,FIN,557,04JUL11,08AUG11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,04JUL11,08AUG11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,04JUL11,08AUG11,1,EFKT,1035,EFHK,1205,BE90,N,,,471,
AY,557,,FIN,557,10JUL11,10JUL11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,10JUL11,10JUL11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,10JUL11,10JUL11,7,EFKT,1035,EFHK,1205,B319,N,,,427,
AY,557,,FIN,557,17JUL11,17JUL11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,17JUL11,17JUL11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,17JUL11,17JUL11,7,EFKT,1035,EFHK,1205,B319,N,,,857,
AY,557,,FIN,557,24JUL11,31JUL11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,24JUL11,31JUL11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,24JUL11,31JUL11,7,EFKT,1035,EFHK,1205,B319,N,,,427,
AY,557,,FIN,557,07AUG11,07AUG11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,07AUG11,07AUG11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,07AUG11,07AUG11,7,EFKT,1035,EFHK,1205,B319,N,,,911,
AY,557,,FIN,557,14AUG11,14AUG11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,14AUG11,14AUG11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,14AUG11,14AUG11,7,EFKT,1035,EFHK,1205,B319,N,,,421,
AY,557,,FIN,557,15AUG11,22AUG11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,15AUG11,22AUG11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,15AUG11,22AUG11,1,EFKT,1035,EFHK,1205,BE90,N,,,325,
AY,557,,FIN,557,21AUG11,21AUG11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,21AUG11,21AUG11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,21AUG11,21AUG11,7,EFKT,1035,EFHK,1205,B319,N,,,367,
AY,557,,FIN,557,29AUG11,29AUG11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,29AUG11,29AUG11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,29AUG11,29AUG11,1,EFKT,1035,EFHK,1205,BE90,N,,,3677,
AY,557,,FIN,557,05SEP11,05SEP11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,05SEP11,05SEP11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,05SEP11,05SEP11,1,EFKT,1035,EFHK,1205,BE90,N,,,325,
AY,557,,FIN,557,06SEP11,06SEP11,2,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,06SEP11,06SEP11,2,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,06SEP11,06SEP11,2,EFKT,1035,EFHK,1205,B319,N,,,659,
AY,557,,FIN,557,12SEP11,12SEP11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,12SEP11,12SEP11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,12SEP11,12SEP11,1,EFKT,1035,EFHK,1205,BE90,N,,,743,
AY,557,,FIN,557,13SEP11,13SEP11,2,EFHK,0740,EFIV,0910,B320,N,,,,
AY,557,,FIN,557,13SEP11,13SEP11,2,EFIV,0935,EFKT,1010,B320,N,,,,
AY,557,,FIN,557,13SEP11,13SEP11,2,EFKT,1035,EFHK,1205,B320,N,,,637,
AY,557,,FIN,557,19SEP11,19SEP11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,19SEP11,19SEP11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,19SEP11,19SEP11,1,EFKT,1035,EFHK,1205,BE90,N,,,659,
AY,557,,FIN,557,20SEP11,20SEP11,2,EFHK,0740,EFIV,0910,B320,N,,,,
AY,557,,FIN,557,20SEP11,20SEP11,2,EFIV,0935,EFKT,1010,B320,N,,,,
AY,557,,FIN,557,20SEP11,20SEP11,2,EFKT,1035,EFHK,1205,B320,N,,,367,
AY,557,,FIN,557,26SEP11,26SEP11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,26SEP11,26SEP11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,26SEP11,26SEP11,1,EFKT,1035,EFHK,1205,BE90,N,,,519,
AY,557,,FIN,557,27SEP11,27SEP11,2,EFHK,0740,EFIV,0910,B320,N,,,,
AY,557,,FIN,557,27SEP11,27SEP11,2,EFIV,0935,EFKT,1010,B320,N,,,,
AY,557,,FIN,557,27SEP11,27SEP11,2,EFKT,1035,EFHK,1205,B320,N,,,637,
AY,557,,FIN,557,01OCT11,08OCT11,6,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,01OCT11,08OCT11,6,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,01OCT11,08OCT11,6,EFKT,1035,EFHK,1205,B319,N,,,397,
AY,557,,FIN,557,02OCT11,02OCT11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,02OCT11,02OCT11,7,EFIV,0935,EFKT,1010,B319,N,,,,
AY,557,,FIN,557,02OCT11,02OCT11,7,EFKT,1035,EFHK,1205,B319,N,,,841,
AY,557,,FIN,557,03OCT11,24OCT11,1,EFHK,0740,EFIV,0910,BE90,N,,,,
AY,557,,FIN,557,03OCT11,24OCT11,1,EFIV,0935,EFKT,1010,BE90,N,,,,
AY,557,,FIN,557,03OCT11,24OCT11,1,EFKT,1035,EFHK,1205,BE90,N,,,489,
AY,557,,FIN,557,09OCT11,09OCT11,7,EFHK,0740,EFIV,0910,B319,N,,,,
AY,557,,FIN,557,09OCT11,09OCT11,7,EFIV,0935,EFKT,1010,B319,N,,,,
